ULURP_NUM,the_geom,ENUMBER,CEQR_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
080397ZMM,POINT (-73.98169137578732 40.72788258955953),E-216,07DCP078M,1,404,56,1004040056
080397ZMM,POINT (-73.98184367613466 40.72794620130113),E-216,07DCP078M,1,404,58,1004040058
080397ZMM,POINT (-73.98028656203044 40.72839833562497),E-216,07DCP078M,1,405,19,1004050019
080397ZMM,POINT (-73.97977182145833 40.727846745072604),E-216,07DCP078M,1,405,39,1004050039
080397ZMM,POINT (-73.97986686371728 40.72788687039111),E-216,07DCP078M,1,405,41,1004050041
080397ZMM,POINT (-73.97974147863826 40.72900566023532),E-216,07DCP078M,1,406,19,1004060019
080397ZMM,POINT (-73.97928525842445 40.72881302780298),E-216,07DCP078M,1,406,24,1004060024
080397ZMM,POINT (-73.97900238425892 40.72873715463732),E-216,07DCP078M,1,406,29,1004060029
080397ZMM,POINT (-73.97902249237823 40.72840953882958),E-216,07DCP078M,1,406,36,1004060036
080397ZMM,POINT (-73.97946078742598 40.728552415112304),E-216,07DCP078M,1,406,45,1004060045
080397ZMM,POINT (-73.97973010210289 40.72866606831119),E-216,07DCP078M,1,406,48,1004060048
080397ZMM,POINT (-73.9802417651197 40.728881988461524),E-216,07DCP078M,1,406,55,1004060055
080397ZMM,POINT (-73.99023859951649 40.71760295329249),E-216,07DCP078M,1,408,4,1004080004
080397ZMM,POINT (-73.99011662684686 40.7172073038004),E-216,07DCP078M,1,408,24,1004080024
080397ZMM,POINT (-73.98937596212063 40.718595216379306),E-216,07DCP078M,1,409,17,1004090017
080397ZMM,POINT (-73.9894518306304 40.7184481709883),E-216,07DCP078M,1,409,20,1004090020
080397ZMM,POINT (-73.98883220450276 40.720004723021574),E-216,07DCP078M,1,410,13,1004100013
080397ZMM,POINT (-73.98866263100683 40.71995361332699),E-216,07DCP078M,1,410,16,1004100016
080397ZMM,POINT (-73.98891608642734 40.719493437896105),E-216,07DCP078M,1,410,24,1004100024
080397ZMM,POINT (-73.9892923441411 40.71920909070675),E-216,07DCP078M,1,410,32,1004100032
080397ZMM,POINT (-73.98938689644149 40.7192373601614),E-216,07DCP078M,1,410,33,1004100033
080397ZMM,POINT (-73.98949170732632 40.71926933157042),E-216,07DCP078M,1,410,34,1004100034
080397ZMM,POINT (-73.98786644700711 40.719767758812075),E-216,07DCP078M,1,410,51,1004100051
080397ZMM,POINT (-73.98778511793648 40.71974308705093),E-216,07DCP078M,1,410,52,1004100052
080397ZMM,POINT (-73.98828119699034 40.71893628272588),E-216,07DCP078M,1,410,64,1004100064
080397ZMM,POINT (-73.98843545552647 40.71898312033397),E-216,07DCP078M,1,410,67,1004100067
080397ZMM,POINT (-73.98853027222125 40.718977222474365),E-216,07DCP078M,1,410,68,1004100068
080397ZMM,POINT (-73.98861498541719 40.71900295214551),E-216,07DCP078M,1,410,69,1004100069
080397ZMM,POINT (-73.98835995745118 40.72126896568075),E-216,07DCP078M,1,411,12,1004110012
080397ZMM,POINT (-73.9881866313189 40.721178680046236),E-216,07DCP078M,1,411,15,1004110015
080397ZMM,POINT (-73.98811013511236 40.721155524572936),E-216,07DCP078M,1,411,16,1004110016
080397ZMM,POINT (-73.9880342072365 40.72105240745772),E-216,07DCP078M,1,411,19,1004110019
080397ZMM,POINT (-73.98797793806743 40.720304901145354),E-216,07DCP078M,1,411,41,1004110041
080397ZMM,POINT (-73.98819995068246 40.72154412620321),E-216,07DCP078M,1,412,2,1004120002
080397ZMM,POINT (-73.98750441681881 40.72218183237021),E-216,07DCP078M,1,412,21,1004120021
080397ZMM,POINT (-73.98667456056448 40.72203195037102),E-216,07DCP078M,1,412,61,1004120061
080397ZMM,POINT (-73.98707696819979 40.72136120489536),E-216,07DCP078M,1,412,72,1004120072
080397ZMM,POINT (-73.9916552247559 40.717717674398415),E-216,07DCP078M,1,413,25,1004130025
080397ZMM,POINT (-73.99178395979624 40.717756326342496),E-216,07DCP078M,1,413,26,1004130026
080397ZMM,POINT (-73.99200128389585 40.71782204015395),E-216,07DCP078M,1,413,29,1004130029
080397ZMM,POINT (-73.99072151928017 40.71973996892171),E-216,07DCP078M,1,415,3,1004150003
080397ZMM,POINT (-73.99067587071276 40.72015137841364),E-216,07DCP078M,1,415,10,1004150010
080397ZMM,POINT (-73.99013769797732 40.72045666398858),E-216,07DCP078M,1,415,23,1004150023
080397ZMM,POINT (-73.99029288897826 40.72022104621147),E-216,07DCP078M,1,415,27,1004150027
080397ZMM,POINT (-73.99050835092197 40.7198037220438),E-216,07DCP078M,1,415,36,1004150036
080397ZMM,POINT (-73.9898125033748 40.7194506222208),E-216,07DCP078M,1,415,77,1004150077
080397ZMM,POINT (-73.98975298811855 40.7212739914574),E-216,07DCP078M,1,416,23,1004160023
080397ZMM,POINT (-73.98989664115035 40.72099181506506),E-216,07DCP078M,1,416,28,1004160028
080397ZMM,POINT (-73.98892747393054 40.72140002868994),E-216,07DCP078M,1,416,53,1004160053
080397ZMM,POINT (-73.98872860311515 40.721340143517025),E-216,07DCP078M,1,416,56,1004160056
080397ZMM,POINT (-73.98936812137713 40.72271138492126),E-216,07DCP078M,1,417,10,1004170010
080397ZMM,POINT (-73.98929791204205 40.72284008732328),E-216,07DCP078M,1,417,12,1004170012
080397ZMM,POINT (-73.98920590293883 40.722812231382015),E-216,07DCP078M,1,417,13,1004170013
080397ZMM,POINT (-73.98854044706653 40.7219449881888),E-216,07DCP078M,1,417,64,1004170064
080397ZMM,POINT (-73.992538608556 40.71845108693321),E-216,07DCP078M,1,418,35,1004180035
080397ZMM,POINT (-73.99232380672441 40.7185570196031),E-216,07DCP078M,1,418,39,1004180039
080397ZMM,POINT (-73.9920296434348 40.71846771135564),E-216,07DCP078M,1,418,43,1004180043
080397ZMM,POINT (-73.99231554814959 40.7179187502162),E-216,07DCP078M,1,418,51,1004180051
080397ZMM,POINT (-73.99237066345532 40.71793547995401),E-216,07DCP078M,1,418,52,1004180052
080397ZMM,POINT (-73.99242462606283 40.717951878201916),E-216,07DCP078M,1,418,53,1004180053
080397ZMM,POINT (-73.9924956783712 40.71797344916845),E-216,07DCP078M,1,418,54,1004180054
080397ZMM,POINT (-73.99258058591674 40.71799922366479),E-216,07DCP078M,1,418,55,1004180055
080397ZMM,POINT (-73.9928374191224 40.71807722229135),E-216,07DCP078M,1,418,58,1004180058
080397ZMM,POINT (-73.99200662647998 40.71940989881031),E-216,07DCP078M,1,419,49,1004190049
080397ZMM,POINT (-73.99198726571349 40.71886902154485),E-216,07DCP078M,1,419,73,1004190073
080397ZMM,POINT (-73.99211288465463 40.71890644730418),E-216,07DCP078M,1,419,75,1004190075
080397ZMM,POINT (-73.99030553928104 40.72179790893253),E-216,07DCP078M,1,421,60,1004210060
080397ZMM,POINT (-73.98998626566667 40.723019169611),E-216,07DCP078M,1,422,49,1004220049
080397ZMM,POINT (-73.98982956781576 40.72296513521987),E-216,07DCP078M,1,422,53,1004220053
080397ZMM,POINT (-73.99389786549733 40.719032445224556),E-216,07DCP078M,1,423,16,1004230016
080397ZMM,POINT (-73.99380216527027 40.71902361421554),E-216,07DCP078M,1,423,17,1004230017
080397ZMM,POINT (-73.99363188860842 40.71897255231849),E-216,07DCP078M,1,423,19,1004230019
080397ZMM,POINT (-73.99386170930855 40.71881155634022),E-216,07DCP078M,1,423,21,1004230021
080397ZMM,POINT (-73.99394666670447 40.718358161311144),E-216,07DCP078M,1,423,26,1004230026
080397ZMM,POINT (-73.99409991416208 40.71843860191188),E-216,07DCP078M,1,423,28,1004230028
080397ZMM,POINT (-73.99418842674928 40.718465115624596),E-216,07DCP078M,1,423,29,1004230029
080397ZMM,POINT (-73.99389552622546 40.718457153466844),E-216,07DCP078M,1,423,126,1004230126
080397ZMM,POINT (-73.99335887446772 40.719806770970585),E-216,07DCP078M,1,424,27,1004240027
080397ZMM,POINT (-73.99351803259027 40.71957427382418),E-216,07DCP078M,1,424,31,1004240031
080397ZMM,POINT (-73.99349245435445 40.719322049494835),E-216,07DCP078M,1,424,35,1004240035
080397ZMM,POINT (-73.99361221534136 40.71935785957102),E-216,07DCP078M,1,424,37,1004240037
080397ZMM,POINT (-73.99277000190418 40.72098438873167),E-216,07DCP078M,1,425,28,1004250028
080397ZMM,POINT (-73.99282331628754 40.720889170380104),E-216,07DCP078M,1,425,30,1004250030
080397ZMM,POINT (-73.99285640998382 40.720806412902526),E-216,07DCP078M,1,425,31,1004250031
080397ZMM,POINT (-73.99288270919584 40.72074059808346),E-216,07DCP078M,1,425,32,1004250032
080397ZMM,POINT (-73.99296583670689 40.72028460130892),E-216,07DCP078M,1,425,38,1004250038
080397ZMM,POINT (-73.99305434653134 40.720311393243655),E-216,07DCP078M,1,425,39,1004250039
080397ZMM,POINT (-73.99214749972214 40.7224047450348),E-216,07DCP078M,1,426,24,1004260024
080397ZMM,POINT (-73.9920959837039 40.72223826703071),E-216,07DCP078M,1,426,27,1004260027
080397ZMM,POINT (-73.99227778800075 40.721887777667504),E-216,07DCP078M,1,426,33,1004260033
080397ZMM,POINT (-73.99235381177859 40.72172602782103),E-216,07DCP078M,1,426,35,1004260035
080397ZMM,POINT (-73.99239937981876 40.721628004073345),E-216,07DCP078M,1,426,37,1004260037
080397ZMM,POINT (-73.9924604534887 40.72149314417898),E-216,07DCP078M,1,426,38,1004260038
080397ZMM,POINT (-73.98785702034533 40.723539499654215),E-216,07DCP078M,1,429,7,1004290007
080397ZMM,POINT (-73.98781692783332 40.723593683565774),E-216,07DCP078M,1,429,8,1004290008
080397ZMM,POINT (-73.98762972800023 40.723559439749764),E-216,07DCP078M,1,429,12,1004290012
080397ZMM,POINT (-73.98725206982323 40.7233700376569),E-216,07DCP078M,1,429,18,1004290018
080397ZMM,POINT (-73.9871021762782 40.72330684573166),E-216,07DCP078M,1,429,20,1004290020
080397ZMM,POINT (-73.98654185003123 40.723073645134086),E-216,07DCP078M,1,429,28,1004290028
080397ZMM,POINT (-73.98629463124183 40.72270843870634),E-216,07DCP078M,1,429,39,1004290039
080397ZMM,POINT (-73.98632695318176 40.72266401321623),E-216,07DCP078M,1,429,40,1004290040
080397ZMM,POINT (-73.98634000814447 40.72261378254988),E-216,07DCP078M,1,429,41,1004290041
080397ZMM,POINT (-73.98650169869681 40.72271309088635),E-216,07DCP078M,1,429,43,1004290043
080397ZMM,POINT (-73.98575842955795 40.726505030161434),E-216,07DCP078M,1,434,3,1004340003
080397ZMM,POINT (-73.98408640569755 40.725797387566445),E-216,07DCP078M,1,434,34,1004340034
080397ZMM,POINT (-73.98412860810365 40.72573916107432),E-216,07DCP078M,1,434,35,1004340035
080397ZMM,POINT (-73.98470549786093 40.72601643023258),E-216,07DCP078M,1,434,42,1004340042
080397ZMM,POINT (-73.98498375587819 40.72623704473304),E-216,07DCP078M,1,434,46,1004340046
080397ZMM,POINT (-73.98514707149035 40.726202716000955),E-216,07DCP078M,1,434,48,1004340048
080397ZMM,POINT (-73.98556908660818 40.72638074535714),E-216,07DCP078M,1,434,54,1004340054
080397ZMM,POINT (-73.98451977439518 40.72702338062419),E-216,07DCP078M,1,435,16,1004350016
080397ZMM,POINT (-73.98361032060826 40.72644399520013),E-216,07DCP078M,1,435,34,1004350034
080397ZMM,POINT (-73.98365351612726 40.726384304800945),E-216,07DCP078M,1,435,35,1004350035
080397ZMM,POINT (-73.98419222819611 40.7265675471414),E-216,07DCP078M,1,435,42,1004350042
080397ZMM,POINT (-73.98459264928273 40.726734056890415),E-216,07DCP078M,1,435,48,1004350048
080397ZMM,POINT (-73.9847142741215 40.726788472843985),E-216,07DCP078M,1,435,49,1004350049
080397ZMM,POINT (-73.98483663375572 40.726839782009705),E-216,07DCP078M,1,435,52,1004350052
080397ZMM,POINT (-73.98455031585206 40.72784662719452),E-216,07DCP078M,1,436,8,1004360008
080397ZMM,POINT (-73.98347254171365 40.72735629457524),E-216,07DCP078M,1,436,25,1004360025
080397ZMM,POINT (-73.98359360385983 40.72818265117045),E-216,07DCP078M,1,437,15,1004370015
080397ZMM,POINT (-73.98262594605693 40.72783665173075),E-216,07DCP078M,1,437,25,1004370025
080397ZMM,POINT (-73.9830452186651 40.727656073067244),E-216,07DCP078M,1,437,33,1004370033
080397ZMM,POINT (-73.98375902817247 40.727955063830954),E-216,07DCP078M,1,437,43,1004370043
080397ZMM,POINT (-73.98381264492473 40.729108070105006),E-216,07DCP078M,1,438,8,1004380008
080397ZMM,POINT (-73.98364360403323 40.72899303595671),E-216,07DCP078M,1,438,10,1004380010
080397ZMM,POINT (-73.98356615819786 40.728960225703545),E-216,07DCP078M,1,438,11,1004380011
080397ZMM,POINT (-73.98348868403274 40.72892740098595),E-216,07DCP078M,1,438,12,1004380012
080397ZMM,POINT (-73.98245742062888 40.72849049278039),E-216,07DCP078M,1,438,25,1004380025
080397ZMM,POINT (-73.98299933265359 40.73025277752668),E-216,07DCP078M,1,440,6,1004400006
080397ZMM,POINT (-73.98178462103652 40.72986336138562),E-216,07DCP078M,1,440,26,1004400026
080397ZMM,POINT (-73.98155552991815 40.72976697140477),E-216,07DCP078M,1,440,29,1004400029
080397ZMM,POINT (-73.98125652495925 40.72967983584077),E-216,07DCP078M,1,440,32,1004400032
080397ZMM,POINT (-73.98207894014193 40.72959733430663),E-216,07DCP078M,1,440,44,1004400044
080397ZMM,POINT (-73.9901326889493 40.72466245316135),E-216,07DCP078M,1,443,8,1004430008
080397ZMM,POINT (-73.9894978534169 40.72429505319681),E-216,07DCP078M,1,443,16,1004430016
080397ZMM,POINT (-73.98930240366317 40.724308882333546),E-216,07DCP078M,1,443,19,1004430019
080397ZMM,POINT (-73.98861676337768 40.72397692490964),E-216,07DCP078M,1,443,29,1004430029
080397ZMM,POINT (-73.98855512370784 40.72362717810989),E-216,07DCP078M,1,443,36,1004430036
080397ZMM,POINT (-73.98858568529386 40.72358514717104),E-216,07DCP078M,1,443,37,1004430037
080397ZMM,POINT (-73.98888272000367 40.723754322495054),E-216,07DCP078M,1,443,44,1004430044
080397ZMM,POINT (-73.98929810152649 40.72388609555223),E-216,07DCP078M,1,443,49,1004430049
080397ZMM,POINT (-73.98990681934936 40.725044614163),E-216,07DCP078M,1,444,3,1004440003
080397ZMM,POINT (-73.98976486358444 40.72517071973292),E-216,07DCP078M,1,444,5,1004440005
080397ZMM,POINT (-73.98952173995708 40.72527040493262),E-216,07DCP078M,1,444,12,1004440012
080397ZMM,POINT (-73.98911119387478 40.725016838407676),E-216,07DCP078M,1,444,20,1004440020
080397ZMM,POINT (-73.98905049758957 40.724991173544865),E-216,07DCP078M,1,444,21,1004440021
080397ZMM,POINT (-73.9881614821219 40.72415834151442),E-216,07DCP078M,1,444,42,1004440042
080397ZMM,POINT (-73.98951068583158 40.725638093483106),E-216,07DCP078M,1,445,2,1004450002
080397ZMM,POINT (-73.9894075454156 40.72566770538523),E-216,07DCP078M,1,445,3,1004450003
080397ZMM,POINT (-73.98866342258698 40.725625888727286),E-216,07DCP078M,1,445,16,1004450016
080397ZMM,POINT (-73.98860504341084 40.72560102531298),E-216,07DCP078M,1,445,17,1004450017
080397ZMM,POINT (-73.98940121954709 40.72555065213503),E-216,07DCP078M,1,445,64,1004450064
080397ZMM,POINT (-73.98896305512778 40.726274879556925),E-216,07DCP078M,1,446,3,1004460003
080397ZMM,POINT (-73.98892167598385 40.72633149688495),E-216,07DCP078M,1,446,4,1004460004
080397ZMM,POINT (-73.98883664191891 40.72644784163239),E-216,07DCP078M,1,446,6,1004460006
080397ZMM,POINT (-73.98879380984216 40.726506442593504),E-216,07DCP078M,1,446,7,1004460007
080397ZMM,POINT (-73.98704521186451 40.72577199581861),E-216,07DCP078M,1,446,29,1004460029
080397ZMM,POINT (-73.98843713610137 40.72699940983895),E-216,07DCP078M,1,447,5,1004470005
080397ZMM,POINT (-73.9867316839577 40.72620491403804),E-216,07DCP078M,1,447,32,1004470032
080397ZMM,POINT (-73.98798289816159 40.727546707010234),E-216,07DCP078M,1,448,4,1004480004
080397ZMM,POINT (-73.98710646577001 40.72732626940382),E-216,07DCP078M,1,448,16,1004480016
080397ZMM,POINT (-73.9869493860717 40.72726016966717),E-216,07DCP078M,1,448,18,1004480018
080397ZMM,POINT (-73.98695560601706 40.726965912891906),E-216,07DCP078M,1,448,40,1004480040
080397ZMM,POINT (-73.98719177090916 40.72706515296944),E-216,07DCP078M,1,448,42,1004480042
080397ZMM,POINT (-73.98734545328612 40.72711819192392),E-216,07DCP078M,1,448,45,1004480045
080397ZMM,POINT (-73.98741078824604 40.72714564479482),E-216,07DCP078M,1,448,46,1004480046
080397ZMM,POINT (-73.9874750615659 40.727172649059646),E-216,07DCP078M,1,448,47,1004480047
080397ZMM,POINT (-73.98753640195916 40.72719842737852),E-216,07DCP078M,1,448,48,1004480048
080397ZMM,POINT (-73.98767367204955 40.72725610713974),E-216,07DCP078M,1,448,50,1004480050
080397ZMM,POINT (-73.98775231578841 40.7272891543007),E-216,07DCP078M,1,448,51,1004480051
080397ZMM,POINT (-73.98750945264898 40.728196350289295),E-216,07DCP078M,1,449,5,1004490005
080397ZMM,POINT (-73.9874982901791 40.728373098227486),E-216,07DCP078M,1,449,7,1004490007
080397ZMM,POINT (-73.98706269542309 40.728091507858366),E-216,07DCP078M,1,449,13,1004490013
080397ZMM,POINT (-73.98698420377977 40.728058453943774),E-216,07DCP078M,1,449,14,1004490014
080397ZMM,POINT (-73.98651320744688 40.72785218503542),E-216,07DCP078M,1,449,20,1004490020
080397ZMM,POINT (-73.98627441986474 40.727759556600894),E-216,07DCP078M,1,449,23,1004490023
080397ZMM,POINT (-73.98561213008905 40.72759260876869),E-216,07DCP078M,1,449,30,1004490030
080397ZMM,POINT (-73.98613065191627 40.72738652341142),E-216,07DCP078M,1,449,41,1004490041
080397ZMM,POINT (-73.98620952936817 40.7274198084875),E-216,07DCP078M,1,449,42,1004490042
080397ZMM,POINT (-73.9865260294307 40.727553498576675),E-216,07DCP078M,1,449,46,1004490046
080397ZMM,POINT (-73.98668713639685 40.72761355153675),E-216,07DCP078M,1,449,48,1004490048
080397ZMM,POINT (-73.98739810854708 40.72791513268917),E-216,07DCP078M,1,449,57,1004490057
080397ZMM,POINT (-73.98696823872042 40.72894976303374),E-216,07DCP078M,1,450,8,1004500008
080397ZMM,POINT (-73.98599228947738 40.72843103559686),E-216,07DCP078M,1,450,22,1004500022
080397ZMM,POINT (-73.9859070547208 40.72840721574628),E-216,07DCP078M,1,450,23,1004500023
080397ZMM,POINT (-73.98560411195413 40.727969330212765),E-216,07DCP078M,1,450,36,1004500036
080397ZMM,POINT (-73.98568059777757 40.72800154194297),E-216,07DCP078M,1,450,37,1004500037
080397ZMM,POINT (-73.98576005098234 40.72803499398983),E-216,07DCP078M,1,450,38,1004500038
080397ZMM,POINT (-73.9858417969176 40.728069413410005),E-216,07DCP078M,1,450,39,1004500039
080397ZMM,POINT (-73.98623577594454 40.728237808585746),E-216,07DCP078M,1,450,44,1004500044
080397ZMM,POINT (-73.9863150543527 40.72827207158591),E-216,07DCP078M,1,450,45,1004500045
080397ZMM,POINT (-73.98638945266272 40.72831068341172),E-216,07DCP078M,1,450,46,1004500046
080397ZMM,POINT (-73.98655196272388 40.72837141840549),E-216,07DCP078M,1,450,48,1004500048
080397ZMM,POINT (-73.98686171811374 40.728512588192224),E-216,07DCP078M,1,450,52,1004500052
080397ZMM,POINT (-73.98667365441729 40.729351591191346),E-216,07DCP078M,1,451,4,1004510004
080397ZMM,POINT (-73.98627704199622 40.72931627258664),E-216,07DCP078M,1,451,15,1004510015
080397ZMM,POINT (-73.98556557893237 40.72901673046535),E-216,07DCP078M,1,451,24,1004510024
080397ZMM,POINT (-73.98579553140675 40.728813570092406),E-216,07DCP078M,1,451,47,1004510047
080397ZMM,POINT (-73.98585081250098 40.72883684334065),E-216,07DCP078M,1,451,48,1004510048
080397ZMM,POINT (-73.98520388512502 40.72965003116039),E-216,07DCP078M,1,452,20,1004520020
080397ZMM,POINT (-73.98451779947446 40.729247023702555),E-216,07DCP078M,1,452,33,1004520033
080397ZMM,POINT (-73.98455871294242 40.72919084556376),E-216,07DCP078M,1,452,34,1004520034
080397ZMM,POINT (-73.9835468035306 40.730535459122116),E-216,07DCP078M,1,454,39,1004540039
080397ZMM,POINT (-73.98358211515811 40.73048702221067),E-216,07DCP078M,1,454,40,1004540040
080397ZMM,POINT (-73.98507389011418 40.73091783486171),E-216,07DCP078M,1,454,65,1004540065
080397ZMM,POINT (-73.98516804037416 40.73095754774069),E-216,07DCP078M,1,454,66,1004540066
080397ZMM,POINT (-73.9853124492861 40.730935827978016),E-216,07DCP078M,1,454,68,1004540068
080397ZMM,POINT (-73.99092835301272 40.72460486530108),E-216,07DCP078M,1,457,33,1004570033
080397ZMM,POINT (-73.99037900173495 40.725612384135786),E-216,07DCP078M,1,458,23,1004580023
080397ZMM,POINT (-73.99023338329417 40.725553225541546),E-216,07DCP078M,1,458,25,1004580025
080397ZMM,POINT (-73.99067302840403 40.72528047888717),E-216,07DCP078M,1,458,35,1004580035
080397ZMM,POINT (-73.99063427859514 40.72644381541794),E-216,07DCP078M,1,459,18,1004590018
080397ZMM,POINT (-73.99039623150689 40.72634167269162),E-216,07DCP078M,1,459,21,1004590021
080397ZMM,POINT (-73.99022629498515 40.72629101466909),E-216,07DCP078M,1,459,23,1004590023
080397ZMM,POINT (-73.9901794467883 40.72706461177448),E-216,07DCP078M,1,460,23,1004600023
080397ZMM,POINT (-73.99001627732297 40.72699575564028),E-216,07DCP078M,1,460,26,1004600026
080397ZMM,POINT (-73.98995432647679 40.726962636739714),E-216,07DCP078M,1,460,27,1004600027
