ENumber,E Effective Date,BOROCODE,TAXBLOCK,TAXLOT,HazMat Code,Air Code,Noise Code,HazMat Date,Air Date,Noise Date,CEQR_NUM,ULURP_NUM
E-114,06/24/2003,1,1627,39,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1628,37,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1628,39,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1645,46,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1645,47,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1645,48,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1645,49,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1660,1,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1660,3,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1660,4,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1660,45,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1666,31,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1666,33,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1666,36,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1666,39,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1675,22,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1675,23,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1677,29,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1677,45,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1677,46,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1677,47,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1680,21,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1680,27,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1680,32,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1680,38,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,130,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,17,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,18,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,19,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,31,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,32,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1681,35,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1689,51,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1711,1,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1711,148,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1711,4,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1711,46,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1711,47,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1711,48,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1767,27,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1767,28,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1767,45,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1767,46,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,15,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,17,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,30,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,31,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,32,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,33,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,34,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,36,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,37,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,38,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,39,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,42,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,43,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1785,7503,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1807,1,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1807,48,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-114,06/24/2003,1,1807,5,1,0,0,,,,03DCP025Y,030234(A)ZMM
E-115,08/19/2003,2,2385,1,1,0,0,,,,02DME017X,030213 ZMX
E-115,08/19/2003,2,2385,15,1,0,0,,,,02DME017X,030213 ZMX
E-115,08/19/2003,2,2385,17,1,0,0,,,,02DME017X,030213 ZMX
E-115,08/19/2003,2,2385,38,1,0,0,,,,02DME017X,030213 ZMX
E-115,08/19/2003,2,2385,49,1,0,0,,,,02DME017X,030213 ZMX
E-116,08/19/2003,1,594,104,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,105,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,108,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,111,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,112,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,113,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,115,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,32,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,33,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,34,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,36,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,41,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,44,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,65,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,69,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,71,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,72,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,7501,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,7502,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,7505,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,8,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,81,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,82,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,83,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,87,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,594,94,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,52,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,59,1,0,1,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,61,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,62,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,71,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,72,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,73,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,74,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,75,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,7504,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,76,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,82,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,83,1,0,0,,,,03DCP014M,030237 ZMM
E-116,08/19/2003,1,595,84,1,0,0,,,,03DCP014M,030237 ZMM
E-117,08/19/2003,3,107,1,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,107,48,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,107,50,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,108,12,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,108,24,1,0,1,,,02/08/2019,03DCP035K,020263 ZMK
E-117,08/19/2003,3,108,7501,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,108,9,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,109,25,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,118,6,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,120,13,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,120,34,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,120,45,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,12,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,18,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,19,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,28,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,3,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,32,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,33,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,35,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,36,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,121,37,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,122,10,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,122,13,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,122,32,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,122,5,1,0,1,,,,03DCP035K,020263 ZMK
E-117,08/19/2003,3,122,9,1,0,1,,,,03DCP035K,020263 ZMK
E-118,08/19/2003,2,2369,1,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,12,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,13,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,14,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,153,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,16,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,2,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,32,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,34,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,36,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,37,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,53,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,54,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2369,90,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,25,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,26,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,34,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,35,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,36,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,47,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,49,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2370,52,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,10,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,11,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,19,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,39,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,41,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,42,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,43,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,45,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,46,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,61,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,64,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2371,9,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2372,27,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2372,30,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2372,31,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2372,32,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2372,41,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2372,47,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2386,43,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2387,32,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2387,34,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2387,35,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2387,36,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2387,51,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,16,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,17,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,18,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,19,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,20,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,57,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,58,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,59,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,61,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,64,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,67,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2388,87,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,1,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,115,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,120,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,2,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,24,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,26,1,0,0,,,,03DCP046X,030333 ZMX
E-118,08/19/2003,2,2609,4,1,0,0,,,,03DCP046X,030333 ZMX
E-119,08/19/2003,2,3273,203,0,0,1,,,,NA,030325 ZMX
E-12,11/17/1988,4,16153,1,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,108,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,11,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,12,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,13,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,14,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,15,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,18,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,185,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,208,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,21,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,23,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,25,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,28,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,285,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,69,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,7,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,71,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,72,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,8,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,80,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,81,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,82,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,83,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,84,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,89,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,91,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16153,95,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,10,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,101,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,12,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,14,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,15,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,16,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,18,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,2,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,20,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,22,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,24,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,26,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,28,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,30,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,32,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,4,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,6,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,74,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,75,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,76,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16154,8,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,10,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,12,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,14,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,16,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,18,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,20,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,22,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,24,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,26,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,27,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,28,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,29,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,30,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,31,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,32,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,33,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,35,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,50,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,52,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,54,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,56,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,58,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,60,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,62,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,64,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,66,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,68,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,70,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,72,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,74,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,76,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,78,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,8,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,80,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,82,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16170,84,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,11,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,12,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,13,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,14,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,15,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,16,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,17,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,18,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,19,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,20,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,27,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,28,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,29,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,30,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,31,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,32,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,34,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,35,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,39,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,46,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,47,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,48,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,50,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,51,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,52,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,53,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,58,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,59,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,60,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,62,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,64,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,65,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,68,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,69,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,70,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,71,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,72,0,0,1,,,,87-269Q,870746 ZMQ
E-12,11/17/1988,4,16171,73,0,0,1,,,,87-269Q,870746 ZMQ
E-120,11/06/2003,1,1826,1,1,0,0,,,,03DCP026M,030436 ZMM
E-120,11/06/2003,1,1929,4,1,0,0,,,,03DCP026M,030436 ZMM
E-120,11/06/2003,1,1929,59,1,0,0,,,,03DCP026M,030436 ZMM
E-120,11/06/2003,1,1929,6,1,0,0,,,,03DCP026M,030436 ZMM
E-120,11/06/2003,1,1929,61,1,0,0,,,,03DCP026M,030436 ZMM
E-120,11/06/2003,1,1929,62,1,0,0,,,,03DCP026M,030436 ZMM
E-120,11/06/2003,1,1944,40,1,0,0,,,,03DCP026M,030436 ZMM
